    0.121843400070090024E+01    0.665820317816018638E-03   -0.382249625456647339E+12
    0.114541853534551397E+01    0.625920594058493557E-03   -0.382249625456645020E+12
    0.104908764904713170E+01    0.573280582363634435E-03   -0.382249625456643555E+12
    0.375746387102746049E+00    0.205328790095593995E-03   -0.382249625456640259E+12
    0.873914162044092668E+00    0.477555457184404434E-03   -0.382249625456635620E+12
    0.762719894148969679E+00    0.416792705510722139E-03   -0.382249625456631897E+12
    0.108659216531939196E+01    0.593774584668050123E-03   -0.382249625456631897E+12
    0.121098201778539893E+01    0.661748781923810186E-03   -0.382249625456622070E+12
    0.517696272998499074E+00    0.282898400839277366E-03   -0.382249625456591064E+12
    0.508733169654935979E+00    0.278000456296958803E-03   -0.382249625456589722E+12
    0.225041572430375647E+00    0.122975272132997961E-03   -0.382249625456586426E+12
    0.714441121264371315E+00    0.390410865755867818E-03   -0.382249625456574829E+12
    0.989839451874174658E+00    0.540903509690954178E-03   -0.382249625456567505E+12
    0.897144586122088361E+00    0.490249863257301690E-03   -0.382249625456560303E+12
    0.125275235719287870E+01    0.684573792956518976E-03   -0.382249625456557129E+12
    0.115984358364851103E+01    0.633803853576252597E-03   -0.382249625456551270E+12
    0.135690299660724056E+01    0.741487514849359201E-03   -0.382249625456550903E+12
    0.139193218700445298E+01    0.760630136042608589E-03   -0.382249625456543213E+12
    0.875401718196760048E+00    0.478368798351311178E-03   -0.382249625456540405E+12
    0.101340306272052572E+01    0.553779985993516121E-03   -0.382249625456520508E+12
    0.123791703024048960E+01    0.676467577225984174E-03   -0.382249625456513184E+12
    0.704239970837113871E+00    0.384836020716952296E-03   -0.382249625456507935E+12
    0.157542187886784757E+00    0.860899229764261042E-04   -0.382249625456493530E+12
    0.144252612839411531E+01    0.788277506332573405E-03   -0.382249625456480957E+12
    0.886101716484373192E+00    0.484215430198923656E-03   -0.382249625456475952E+12
    0.105477878111591350E+01    0.576390519916109164E-03   -0.382249625456466187E+12
    0.570134801423978432E+00    0.311553474893550540E-03   -0.382249625456460938E+12
    0.113594761890429630E+01    0.620745177442592541E-03   -0.382249625456452881E+12
    0.120759984008730159E+01    0.659899950433752241E-03   -0.382249625456449890E+12
    0.113113634589219214E+01    0.618116030421743943E-03   -0.382249625456443115E+12
    0.793639765745325798E+00    0.433689454509385655E-03   -0.382249625456429626E+12
    0.133888793931554995E+01    0.731643756771723657E-03   -0.382249625456426636E+12
    0.651721643325833933E+00    0.356137081250761296E-03   -0.382249625456420898E+12
    0.115761938454117042E+01    0.632587843566682971E-03   -0.382249625456418945E+12
    0.115720669383284602E+01    0.632362892475577844E-03   -0.382249625456408081E+12
    0.536331732778041803E+00    0.293081856179753337E-03   -0.382249625456407166E+12
    0.135152182532639742E+01    0.738547620464464301E-03   -0.382249625456404297E+12
    0.599003391755905112E+00    0.327329178932433279E-03   -0.382249625456401245E+12
    0.137603659245296184E+01    0.751943200117555807E-03   -0.382249625456394653E+12
    0.615323252978252855E+00    0.336246971589589604E-03   -0.382249625456382202E+12
    0.125316089224329819E+01    0.684797061011708716E-03   -0.382249625456378540E+12
    0.121499664071400337E+01    0.663942569518412729E-03   -0.382249625456377380E+12
    0.149169925570764272E+01    0.815147737880031714E-03   -0.382249625456377014E+12
    0.109496585336069097E+01    0.598350989376724633E-03   -0.382249625456376343E+12
    0.135401096379459451E+01    0.739907817048716596E-03   -0.382249625456339600E+12
    0.261204744729835014E+00    0.142736977444437885E-03   -0.382249625456337524E+12
    0.123867839502816834E+01    0.676883023268256548E-03   -0.382249625456322021E+12
    0.128355492072612209E+01    0.701406062799040720E-03   -0.382249625456316772E+12
    0.456907946104193718E+00    0.249680009051918023E-03   -0.382249625456305420E+12
    0.456907946104193718E+00    0.249680009051918023E-03   -0.382249625456305420E+12
    0.131824505201802178E+01    0.720362689642468782E-03   -0.382249625456298218E+12
    0.136027103396686422E+01    0.743328035421478273E-03   -0.382249625456276611E+12
    0.105269288192162724E+01    0.575250163168858223E-03   -0.382249625456260498E+12
    0.107706561928353728E+01    0.588569280770396023E-03   -0.382249625456260010E+12
    0.135209603023836378E+01    0.738860760756107453E-03   -0.382249625456250122E+12
    0.795667567894940975E+00    0.434797544575040232E-03   -0.382249625456242920E+12
    0.620136035126178320E+00    0.338876954277822343E-03   -0.382249625456228638E+12
    0.853257061737982325E+00    0.466267683942208939E-03   -0.382249625456225586E+12
    0.907898268082842463E+00    0.496126713508316395E-03   -0.382249625456214844E+12
    0.907898268082842463E+00    0.496126713508316395E-03   -0.382249625456214844E+12
    0.100958522944059759E+01    0.551693740659636072E-03   -0.382249625456209351E+12
    0.614287113775793703E+00    0.335680778621775871E-03   -0.382249625456205383E+12
    0.780427472195334593E+00    0.426469495012414372E-03   -0.382249625456201843E+12
    0.109821172637972642E+01    0.600124695669446476E-03   -0.382249625456189819E+12
    0.107456045645298515E+01    0.587200310003030152E-03   -0.382249625456184204E+12
    0.128891679572687101E+01    0.704336677363226232E-03   -0.382249625456180969E+12
    0.111331652763372935E+01    0.608378808031824632E-03   -0.382249625456180298E+12
    0.808209096311863995E+00    0.441650580085308484E-03   -0.382249625456179565E+12
    0.146481265692446927E+01    0.800456074656684651E-03   -0.382249625456176758E+12
    0.805950268535218228E+00    0.440416584923085288E-03   -0.382249625456173584E+12
    0.805950268535218228E+00    0.440416584923085288E-03   -0.382249625456173584E+12
    0.531694501105018591E+00    0.290547566719846664E-03   -0.382249625456148315E+12
    0.423697270337426879E+00    0.231531849009820770E-03   -0.382249625456147217E+12
    0.923145290279213659E+00    0.504458137797777584E-03   -0.382249625456146729E+12
    0.123844733319670208E+01    0.676757317815060455E-03   -0.382249625456145996E+12
    0.997030370909180785E+00    0.544833072038210893E-03   -0.382249625456144836E+12
    0.140158283240958048E+01    0.765903732937888511E-03   -0.382249625456131592E+12
    0.877331586528715568E+00    0.479423349154022948E-03   -0.382249625456120605E+12
    0.104412270711721300E+01    0.570567403248018758E-03   -0.382249625456120117E+12
    0.135481201613073488E+01    0.740345525065061851E-03   -0.382249625456119385E+12
    0.105832955752453550E+01    0.578330824324204654E-03   -0.382249625456108032E+12
    0.148481520273879974E+01    0.811385950802752799E-03   -0.382249625456102051E+12
    0.148481520273879974E+01    0.811385950802752799E-03   -0.382249625456102051E+12
    0.109321462371513056E+01    0.597393524706053879E-03   -0.382249625456098816E+12
    0.116686146858295059E+01    0.637638765940552136E-03   -0.382249625456093994E+12
    0.116686146858295059E+01    0.637638765940552136E-03   -0.382249625456093994E+12
    0.126664103873440403E+01    0.692163404418488369E-03   -0.382249625456092163E+12
    0.126664103873440403E+01    0.692163404418488369E-03   -0.382249625456092163E+12
    0.141112238099861731E+01    0.771116672574960861E-03   -0.382249625456090881E+12
    0.139344290483942701E+01    0.761455027991326670E-03   -0.382249625456078857E+12
    0.148353514365487449E+01    0.810686459396874298E-03   -0.382249625456076538E+12
    0.133967565442804970E+01    0.732073600365612228E-03   -0.382249625456072815E+12
    0.428633729411387665E+00    0.234229587856710979E-03   -0.382249625456070068E+12
    0.130711715653524951E+01    0.714281820729890287E-03   -0.382249625456059387E+12
    0.133678587506256585E+01    0.730495017268212960E-03   -0.382249625456055054E+12
    0.542785998746821652E+00    0.296608809805635326E-03   -0.382249625456053284E+12
    0.146659291632238942E+01    0.801428284518870999E-03   -0.382249625456051025E+12
    0.575737805032487726E+00    0.314615530340297417E-03   -0.382249625456046265E+12
    0.575737805032487726E+00    0.314615530340297417E-03   -0.382249625456046265E+12
    0.116687987638803414E+01    0.637648340112159347E-03   -0.382249625456045410E+12
    0.130756136453842364E+01    0.714524564246208369E-03   -0.382249625456036987E+12
    0.130756136453842364E+01    0.714524564246208369E-03   -0.382249625456036987E+12
    0.653807719309058899E+00    0.357277323201144750E-03   -0.382249625456035095E+12
    0.965340434556724025E+00    0.527516326548256652E-03   -0.382249625456034058E+12
    0.106070232367943151E+01    0.579627428071233936E-03   -0.382249625456033630E+12
    0.123281612753063818E+01    0.673680094070441284E-03   -0.382249625456032959E+12
    0.123281612753063818E+01    0.673680094070441284E-03   -0.382249625456032959E+12
    0.769205807704130495E+00    0.420337018522703076E-03   -0.382249625456029175E+12
    0.992027159749872767E+00    0.542099051665739275E-03   -0.382249625456026245E+12
    0.115867754872483353E+01    0.633166133146259320E-03   -0.382249625456023621E+12
    0.115867754872483353E+01    0.633166133146259320E-03   -0.382249625456023621E+12
    0.138269368397696146E+01    0.755581621928451300E-03   -0.382249625456023560E+12
    0.138269368397696146E+01    0.755581621928451300E-03   -0.382249625456023560E+12
    0.525468272202398445E+00    0.287145427541150367E-03   -0.382249625456019775E+12
    0.124378010034314368E+01    0.679670921562527735E-03   -0.382249625456019409E+12
    0.958766595485618378E+00    0.523924008410358395E-03   -0.382249625456011414E+12
    0.718897364598455435E+00    0.392845677405693453E-03   -0.382249625456003052E+12
    0.104947275214724778E+01    0.573490535166354116E-03   -0.382249625456001831E+12
    0.115944726698967981E+01    0.633587214522622231E-03   -0.382249625455988770E+12
    0.115944726698967981E+01    0.633587214522622231E-03   -0.382249625455988770E+12
    0.125250206479711190E+01    0.684437094873239886E-03   -0.382249625455988159E+12
    0.125250206479711190E+01    0.684437094873239886E-03   -0.382249625455988159E+12
    0.136076904099023377E+01    0.743600219697121683E-03   -0.382249625455981689E+12
    0.136076904099023377E+01    0.743600219697121683E-03   -0.382249625455981689E+12
    0.491775201981673904E+00    0.268733636046035234E-03   -0.382249625455981201E+12
    0.491775201981673904E+00    0.268733636046035234E-03   -0.382249625455981201E+12
    0.958274396918804561E+00    0.523655037208495765E-03   -0.382249625455958496E+12
    0.958274396918804561E+00    0.523655037208495765E-03   -0.382249625455958496E+12
    0.989431876154429180E+00    0.540681235643329606E-03   -0.382249625455950806E+12
    0.106572478774164825E+01    0.582371973570429500E-03   -0.382249625455945801E+12
    0.544078241626044568E+00    0.297314956758833529E-03   -0.382249625455943542E+12
    0.100163918039766875E+01    0.547351607461493824E-03   -0.382249625455938293E+12
    0.641014646192430537E+00    0.350286215090916757E-03   -0.382249625455933472E+12
    0.641014646192430537E+00    0.350286215090916757E-03   -0.382249625455933472E+12
    0.133662126075390986E+01    0.730404532559645182E-03   -0.382249625455928223E+12
    0.729875990942872033E+00    0.398845296777986295E-03   -0.382249625455924927E+12
    0.729875990942872033E+00    0.398845296777986295E-03   -0.382249625455924927E+12
    0.144256407236695261E+01    0.788298152785818929E-03   -0.382249625455923889E+12
    0.984825090367737577E+00    0.538163451255586206E-03   -0.382249625455922729E+12
    0.125586914520800685E+01    0.686277542684110976E-03   -0.382249625455921387E+12
    0.134298210510334792E+01    0.733880455419594737E-03   -0.382249625455915771E+12
    0.249634217979810391E+00    0.136414177861047734E-03   -0.382249625455903076E+12
    0.142092601648938177E+01    0.776473366384972563E-03   -0.382249625455899353E+12
    0.142092601648938177E+01    0.776473366384972563E-03   -0.382249625455899353E+12
    0.187745613767942965E+00    0.102594763360701731E-03   -0.382249625455898254E+12
    0.846251379663550019E+00    0.462439351649581126E-03   -0.382249625455891724E+12
    0.937896479551896034E+00    0.512519388746943833E-03   -0.382249625455890930E+12
    0.114949472287675469E+01    0.628148570208886107E-03   -0.382249625455890259E+12
    0.114949472287675469E+01    0.628148570208886107E-03   -0.382249625455890259E+12
    0.736072766397571243E+00    0.402231287159242530E-03   -0.382249625455886597E+12
    0.929982944289542868E+00    0.508194643185932039E-03   -0.382249625455884766E+12
    0.127274305767754514E+01    0.695497920766657146E-03   -0.382249625455884521E+12
    0.127274305767754514E+01    0.695497920766657146E-03   -0.382249625455884521E+12
    0.142717430317728700E+01    0.779888308604874468E-03   -0.382249625455877197E+12
    0.142717430317728700E+01    0.779888308604874468E-03   -0.382249625455877197E+12
    0.103123552368029636E+01    0.563524711297430062E-03   -0.382249625455875244E+12
    0.124478721803611925E+01    0.680221746595766497E-03   -0.382249625455873596E+12
    0.309113646958298238E+00    0.168917082172268944E-03   -0.382249625455872925E+12
    0.769085651848732454E+00    0.420271374484439879E-03   -0.382249625455865479E+12
    0.982067735776855910E+00    0.536656687586286240E-03   -0.382249625455853149E+12
    0.140837182377862558E+01    0.769613571541866073E-03   -0.382249625455851562E+12
    0.895903942100077844E+00    0.489571976451745909E-03   -0.382249625455849365E+12
    0.895903942100077844E+00    0.489571976451745909E-03   -0.382249625455849365E+12
    0.115293006832957534E+01    0.630025414365622855E-03   -0.382249625455848694E+12
    0.115293006832957534E+01    0.630025414365622855E-03   -0.382249625455848694E+12
    0.420465748182650478E+00    0.229765980591101204E-03   -0.382249625455841370E+12
    0.420465748182650478E+00    0.229765980591101204E-03   -0.382249625455841370E+12
    0.699311049274122132E+00    0.382142885547887055E-03   -0.382249625455839600E+12
    0.787628698678362493E+00    0.430404616000998428E-03   -0.382249625455839233E+12
    0.969171592595670983E+00    0.529609862663335627E-03   -0.382249625455837158E+12
    0.802237145500299453E+00    0.438387491470091230E-03   -0.382249625455826111E+12
    0.802237145500299453E+00    0.438387491470091230E-03   -0.382249625455826111E+12
    0.128963260841477956E+01    0.704727781106758095E-03   -0.382249625455821533E+12
    0.128963260841477956E+01    0.704727781106758095E-03   -0.382249625455821533E+12
    0.120071891067326808E+01    0.656139913189272925E-03   -0.382249625455818359E+12
    0.120071891067326808E+01    0.656139913189272925E-03   -0.382249625455818359E+12
    0.910001758072411349E+00    0.497275814784432020E-03   -0.382249625455817749E+12
    0.831805515093027581E+00    0.454545018395717017E-03   -0.382249625455811951E+12
    0.937113421553738113E+00    0.512091471611630933E-03   -0.382249625455809937E+12
    0.144101775969634316E+01    0.787452635062547372E-03   -0.382249625455808228E+12
    0.133769337178255499E+01    0.730990415610861094E-03   -0.382249625455806152E+12
    0.133769337178255499E+01    0.730990415610861094E-03   -0.382249625455806152E+12
    0.455264721748769863E+00    0.248782245110691419E-03   -0.382249625455803223E+12
    0.897520251192259533E+00    0.490455223728663084E-03   -0.382249625455803162E+12
    0.470514827860266549E+00    0.257115760625177732E-03   -0.382249625455802734E+12
    0.126062421670817604E+01    0.688875960740795330E-03   -0.382249625455799683E+12
    0.126062421670817604E+01    0.688875960740795330E-03   -0.382249625455799683E+12
    0.141830399534709506E+01    0.775040567321367679E-03   -0.382249625455795715E+12
    0.135308831965780008E+01    0.739403077723964765E-03   -0.382249625455794312E+12
    0.135308831965780008E+01    0.739403077723964765E-03   -0.382249625455794312E+12
    0.549095041929983263E+00    0.300056407555179643E-03   -0.382249625455791382E+12
    0.126872873878867276E+01    0.693304725543108179E-03   -0.382249625455789612E+12
    0.767457811772163101E+00    0.419381839853880101E-03   -0.382249625455787842E+12
    0.144861976639472378E+01    0.791606800990519175E-03   -0.382249625455785400E+12
    0.144861976639472378E+01    0.791606800990519175E-03   -0.382249625455785400E+12
    0.870193831898450343E+00    0.475522543716494657E-03   -0.382249625455781555E+12
    0.870193831898450343E+00    0.475522543716494657E-03   -0.382249625455781555E+12
    0.121352983839312456E+01    0.663140940939257496E-03   -0.382249625455780762E+12
    0.361121200332522041E+00    0.197336806587535094E-03   -0.382249625455778625E+12
    0.130305194319116313E+01    0.712060408386769642E-03   -0.382249625455777283E+12
    0.109721680182343917E+01    0.599580956803741978E-03   -0.382249625455776733E+12
    0.355920121871695860E+00    0.194494646797348074E-03   -0.382249625455775513E+12
    0.115719920788996866E+01    0.632358714937569940E-03   -0.382249625455768555E+12
    0.292036437582076647E+00    0.159585031594836405E-03   -0.382249625455767700E+12
    0.292036437582076647E+00    0.159585031594836405E-03   -0.382249625455767700E+12
    0.114118836776176891E+01    0.623609106954050229E-03   -0.382249625455761169E+12
    0.558111726385995377E+00    0.304983441070833872E-03   -0.382249625455760803E+12
    0.557988211667066469E+00    0.304916132968448392E-03   -0.382249625455758545E+12
    0.557988211667066469E+00    0.304916132968448392E-03   -0.382249625455758545E+12
    0.138174372992452077E+01    0.755062464344194743E-03   -0.382249625455752197E+12
    0.134018091158310582E+01    0.732349757244052813E-03   -0.382249625455749146E+12
    0.141662570380578545E+01    0.774123935134756456E-03   -0.382249625455747253E+12
    0.141662570380578545E+01    0.774123935134756456E-03   -0.382249625455747253E+12
    0.783408894841321368E+00    0.428098667699947273E-03   -0.382249625455746826E+12
    0.783408894841321368E+00    0.428098667699947273E-03   -0.382249625455746826E+12
    0.716422918644995299E+00    0.391493526328093062E-03   -0.382249625455745972E+12
    0.108761540810049651E+01    0.594334209903605855E-03   -0.382249625455741821E+12
    0.108761540810049651E+01    0.594334209903605855E-03   -0.382249625455741821E+12
    0.964196761967873517E+00    0.526891322078293107E-03   -0.382249625455739014E+12
    0.964196761967873517E+00    0.526891322078293107E-03   -0.382249625455739014E+12
    0.974456130473515092E+00    0.532497296845116895E-03   -0.382249625455738159E+12
    0.987804133272153440E+00    0.539791391821237425E-03   -0.382249625455737061E+12
    0.103879075084789818E+01    0.567653329628832579E-03   -0.382249625455736633E+12
    0.119964035297977345E+01    0.655550544088436059E-03   -0.382249625455730225E+12
    0.119964035297977345E+01    0.655550544088436059E-03   -0.382249625455730225E+12
    0.120362789150599481E+01    0.657729558575584675E-03   -0.382249625455727112E+12
    0.552202394257283347E+00    0.301754254607111976E-03   -0.382249625455724976E+12
    0.122886373894325329E+01    0.671520236037039518E-03   -0.382249625455722595E+12
    0.117145129753610422E+01    0.640146470206445360E-03   -0.382249625455720581E+12
    0.123146466846931402E+01    0.672941529221902446E-03   -0.382249625455717529E+12
    0.732143557600354211E+00    0.400084401306168350E-03   -0.382249625455712769E+12
    0.102656161142436075E+01    0.560970978186271394E-03   -0.382249625455712463E+12
    0.101422967902351235E+01    0.554232116958533884E-03   -0.382249625455712158E+12
    0.109280795820822418E+01    0.597171355122040463E-03   -0.382249625455711548E+12
    0.968222346772052322E+00    0.529091123782530429E-03   -0.382249625455710144E+12
    0.124838637201635727E+01    0.682188498010577894E-03   -0.382249625455710083E+12
    0.659963977200952567E+00    0.360641208615105583E-03   -0.382249625455709290E+12
    0.100657395479606038E+01    0.550048598087681299E-03   -0.382249625455707153E+12
    0.100657395479606038E+01    0.550048598087681299E-03   -0.382249625455707153E+12
    0.128352414438497586E+01    0.701389750941595544E-03   -0.382249625455703247E+12
    0.112547903214092093E+01    0.615024657618935800E-03   -0.382249625455703125E+12
    0.870264690338529823E+00    0.475561551935513348E-03   -0.382249625455701172E+12
    0.870264690338529823E+00    0.475561551935513348E-03   -0.382249625455701172E+12
    0.787148631054616077E+00    0.430142264374719222E-03   -0.382249625455700317E+12
    0.254836178873153685E+00    0.139256733671669109E-03   -0.382249625455699219E+12
    0.254836178873153685E+00    0.139256733671669109E-03   -0.382249625455699219E+12
    0.119880535354258932E+01    0.655094639505025269E-03   -0.382249625455696106E+12
    0.128820085240979010E+01    0.703944957865492945E-03   -0.382249625455695618E+12
    0.128655348169815054E+01    0.703044742896682538E-03   -0.382249625455693237E+12
    0.482198048343143559E+00    0.263500121483826262E-03   -0.382249625455692017E+12
    0.145438802585986759E+01    0.794758920608444196E-03   -0.382249625455690735E+12
    0.383246325446041813E+00    0.209427337162504254E-03   -0.382249625455689819E+12
    0.383246325446041813E+00    0.209427337162504254E-03   -0.382249625455689819E+12
    0.505627555398141193E+00    0.276303320966507862E-03   -0.382249625455688049E+12
    0.131047756116953495E+01    0.716118198392201718E-03   -0.382249625455687866E+12
    0.110519493053499218E+01    0.603940640344438032E-03   -0.382249625455687500E+12
    0.793655649730059753E+00    0.433697814872633595E-03   -0.382249625455683594E+12
    0.140427455887448449E+01    0.767374560911517241E-03   -0.382249625455680176E+12
    0.607869979764497970E+00    0.332174328580635433E-03   -0.382249625455679565E+12
    0.107401271857678760E+01    0.586900925424450512E-03   -0.382249625455679443E+12
