    0.165273696184158325E+00    0.903076052665710449E+00   -0.654281343904252344E+13   -0.605646350544151790E+01    1
    0.174212962388992310E+00    0.925226151943206787E+00   -0.654277788306512695E+13   -0.605896350544151829E+01    1
    0.180287718772888184E+00    0.918004989624023438E+00   -0.654272335118479688E+13   -0.606146350544153112E+01    1
    0.154038816690444946E+00    0.771887958049774170E+00   -0.654270200356517188E+13   -0.606396350544153950E+01    1
    0.192741215229034424E+00    0.955955088138580322E+00   -0.654268812896918945E+13   -0.606646350544153368E+01    1
    0.203288823366165161E+00    0.969919085502624512E+00   -0.654263444936000586E+13   -0.606896350544153407E+01    1
    0.129592269659042358E+00    0.566959917545318604E+00   -0.654250664517091211E+13   -0.607146350544153712E+01    1
    0.219435632228851318E+00    0.953629493713378906E+00   -0.654249633086519141E+13   -0.607396350544151886E+01    1
    0.164096742868423462E+00    0.694311022758483887E+00   -0.654245432114349023E+13   -0.607646350544150149E+01    1
    0.206544935703277588E+00    0.771667361259460449E+00   -0.654224345970102832E+13   -0.607896350544150277E+01    1
    0.223971962928771973E+00    0.820865333080291748E+00   -0.654220852713861621E+13   -0.608146350544151737E+01    1
    0.168847650289535522E+00    0.609413444995880127E+00   -0.654218013126356543E+13   -0.608396350544153197E+01    1
    0.235393434762954712E+00    0.843054473400115967E+00   -0.654216566055615039E+13   -0.608646350544153236E+01    1
    0.493193864822387695E-01    0.176240205764770508E+00   -0.654216143959594922E+13   -0.608896350544152032E+01    1
    0.939602851867675781E-01    0.332194983959197998E+00   -0.654214120657592383E+13   -0.609146350544151804E+01    1
    0.137412428855895996E+00    0.474563360214233398E+00   -0.654209603520175000E+13   -0.609396350544151844E+01    1
    0.124822139739990234E+00    0.427642881870269775E+00   -0.654208035644954883E+13   -0.609646350544151083E+01    1
    0.172409802675247192E+00    0.588298559188842773E+00   -0.654207240392317188E+13   -0.609896350544150234E+01    1
    0.213962316513061523E+00    0.727822959423065186E+00   -0.654206627246992578E+13   -0.610146350544149918E+01    1
    0.226358681917190552E+00    0.769813835620880127E+00   -0.654206581707918555E+13   -0.610396350544150579E+01    1
    0.181420862674713135E+00    0.615066289901733398E+00   -0.654205963548963672E+13   -0.610646350544152394E+01    1
    0.144978404045104980E+00    0.490437626838684082E+00   -0.654205526697630566E+13   -0.610896350544153233E+01    1
    0.226003021001815796E+00    0.741718232631683350E+00   -0.654199405070270605E+13   -0.611146350544151318E+01    1
    0.258771568536758423E+00    0.836885511875152588E+00   -0.654196371197740918E+13   -0.611396350544150202E+01    1
    0.188830018043518066E+00    0.598478078842163086E+00   -0.654192123138651074E+13   -0.611646350544151840E+01    1
    0.296121060848236084E+00    0.938209474086761475E+00   -0.654192051368152539E+13   -0.611896350544151613E+01    1
    0.274903804063796997E+00    0.859052598476409912E+00   -0.654189099221712207E+13   -0.612146350544151030E+01    1
    0.798647403717041016E-01    0.240949511528015137E+00   -0.654181389625635938E+13   -0.612396350544150803E+01    1
    0.587258934974670410E-01    0.174467980861663818E+00   -0.654177927862679883E+13   -0.612646350544151108E+01    1
    0.210769593715667725E+00    0.612713158130645752E+00   -0.654172949396510156E+13   -0.612896350544151858E+01    1
    0.273747771978378296E+00    0.780601501464843750E+00   -0.654168442082420117E+13   -0.613146350544150476E+01    1
    0.296809941530227661E+00    0.830654501914978027E+00   -0.654163976538683105E+13   -0.613396350544150160E+01    1
    0.323366492986679077E+00    0.870480716228485107E+00   -0.654154442806365820E+13   -0.613646350544149932E+01    1
    0.119016766548156738E+00    0.319458127021789551E+00   -0.654153717060499219E+13   -0.613896350544150327E+01    1
    0.226644337177276611E+00    0.597349524497985840E+00   -0.654149099388764941E+13   -0.614146350544151343E+01    1
    0.374917656183242798E+00    0.982689082622528076E+00   -0.654147681752564648E+13   -0.614396350544152714E+01    1
    0.217616289854049683E+00    0.563743114471435547E+00   -0.654144653196638477E+13   -0.614646350544152309E+01    1
    0.342601686716079712E+00    0.887334644794464111E+00   -0.654144598189079883E+13   -0.614896350544151282E+01    1
    0.188607484102249146E+00    0.486647486686706543E+00   -0.654143613241214258E+13   -0.615146350544152742E+01    1
    0.323079764842987061E+00    0.771837532520294189E+00   -0.654122727838551855E+13   -0.615396350544151360E+01    1
    0.357864797115325928E+00    0.819111347198486328E+00   -0.654110401048862988E+13   -0.615646350544150067E+01    1
    0.297288447618484497E+00    0.677954256534576416E+00   -0.654109314281177344E+13   -0.615896350544150195E+01    1
    0.244159609079360962E+00    0.547303199768066406E+00   -0.654104193504237207E+13   -0.616146350544151922E+01    1
    0.433337062597274780E+00    0.950769782066345215E+00   -0.654097689110175586E+13   -0.616396350544152849E+01    1
    0.444137334823608398E+00    0.962170124053955078E+00   -0.654093767613988867E+13   -0.616646350544150668E+01    1
    0.374790251255035400E+00    0.804511427879333496E+00   -0.654090898785905176E+13   -0.616896350544149996E+01    1
    0.310456126928329468E+00    0.661468863487243652E+00   -0.654088553942163867E+13   -0.617146350544152167E+01    1
    0.418482899665832520E+00    0.891403377056121826E+00   -0.654088471995990723E+13   -0.617396350544153449E+01    1
    0.177278995513916016E+00    0.375925958156585693E+00   -0.654087048519032422E+13   -0.617646350544151179E+01    1
    0.186698108911514282E+00    0.387722671031951904E+00   -0.654080352786696680E+13   -0.617896350544150152E+01    1
    0.295662224292755127E+00    0.606268584728240967E+00   -0.654076211987123242E+13   -0.618146350544150103E+01    1
    0.896010696887969971E-01    0.182479858398437500E+00   -0.654073960881432129E+13   -0.618396350544151829E+01    1
    0.354879498481750488E+00    0.721647560596466064E+00   -0.654073460020873633E+13   -0.618646350544152934E+01    1
    0.138481646776199341E+00    0.280458211898803711E+00   -0.654072109235289551E+13   -0.618896350544151730E+01    1
    0.152582198381423950E+00    0.301599204540252686E+00   -0.654063935211809375E+13   -0.619146350544153012E+01    1
    0.323011904954910278E+00    0.626323819160461426E+00   -0.654057326530707520E+13   -0.619396350544153673E+01    1
    0.479610890150070190E+00    0.921232044696807861E+00   -0.654054032840367383E+13   -0.619646350544151137E+01    1
    0.438825219869613647E+00    0.831206738948822021E+00   -0.654049105732304492E+13   -0.619896350544150465E+01    1
    0.156715482473373413E+00    0.285811603069305420E+00   -0.654035385320942090E+13   -0.620146350544151748E+01    1
    0.246265858411788940E+00    0.444558084011077881E+00   -0.654031588914477344E+13   -0.620396350544150987E+01    1
    0.296628981828689575E+00    0.523385763168334961E+00   -0.654022975921817676E+13   -0.620646350544149783E+01    1
    0.206614762544631958E+00    0.363581001758575439E+00   -0.654021947965142285E+13   -0.620896350544150710E+01    1
    0.472976088523864746E+00    0.817944169044494629E+00   -0.654015234131675977E+13   -0.621146350544150838E+01    1
    0.472098827362060547E+00    0.803354203701019287E+00   -0.654008899322455273E+13   -0.621396350544150700E+01    1
    0.766448378562927246E-01    0.130066871643066406E+00   -0.654007813473300000E+13   -0.621646350544150472E+01    1
    0.457640469074249268E+00    0.776602268218994141E+00   -0.654007804747583984E+13   -0.621896350544153709E+01    1
    0.207227915525436401E+00    0.350515723228454590E+00   -0.654006510092530762E+13   -0.622146350544152416E+01    1
    0.569219112396240234E+00    0.953257083892822266E+00   -0.654002523247086914E+13   -0.622396350544153076E+01    1
    0.547474533319473267E+00    0.901372909545898438E+00   -0.653995624364985742E+13   -0.622646350544153204E+01    1
    0.286541104316711426E+00    0.466614127159118652E+00   -0.653991108987469043E+13   -0.622896350544151112E+01    1
    0.417954325675964355E-01    0.672026872634887695E-01   -0.653985827588975195E+13   -0.623146350544149907E+01    1
    0.601989269256591797E+00    0.965996086597442627E+00   -0.653984986861409180E+13   -0.623396350544151101E+01    1
    0.221725612878799438E+00    0.355603039264678955E+00   -0.653984757842235059E+13   -0.623646350544152739E+01    1
    0.461716532707214355E+00    0.738910734653472900E+00   -0.653983855062166992E+13   -0.623896350544154199E+01    1
    0.140020698308944702E+00    0.222644984722137451E+00   -0.653981138253804785E+13   -0.624146350544154416E+01    1
    0.262355357408523560E+00    0.413398802280426025E+00   -0.653977278493021289E+13   -0.624396350544154188E+01    1
    0.559097796678543091E+00    0.876633346080780029E+00   -0.653975159137965039E+13   -0.624646350544154139E+01    1
    0.378650665283203125E+00    0.591310322284698486E+00   -0.653973422130576367E+13   -0.624896350544154089E+01    1
    0.636024892330169678E+00    0.973035633563995361E+00   -0.653964474378541602E+13   -0.625146350544151908E+01    1
    0.544633179903030396E+00    0.815652072429656982E+00   -0.653954997807009473E+13   -0.625396350544150437E+01    1
    0.520487397909164429E+00    0.773430824279785156E+00   -0.653951475790028516E+13   -0.625646350544151275E+01    1
    0.412302106618881226E+00    0.609784066677093506E+00   -0.653949331551576758E+13   -0.625896350544152913E+01    1
    0.992007851600646973E-01    0.145211398601531982E+00   -0.653944617318552734E+13   -0.626146350544153396E+01    1
    0.822945535182952881E-01    0.117963731288909912E+00   -0.653934870722455762E+13   -0.626396350544151304E+01    1
    0.421388894319534302E+00    0.600882649421691895E+00   -0.653932408738169824E+13   -0.626646350544151076E+01    1
    0.700892955064773560E+00    0.992943584918975830E+00   -0.653929318400297266E+13   -0.626896350544153069E+01    1
    0.396507471799850464E+00    0.553439319133758545E+00   -0.653922203920901465E+13   -0.627146350544152575E+01    1
    0.283508956432342529E+00    0.395555377006530762E+00   -0.653922006071310547E+13   -0.627396350544150305E+01    1
    0.510675966739654541E+00    0.688153147697448730E+00   -0.653904934729208105E+13   -0.627646350544151854E+01    1
    0.285459995269775391E+00    0.384195029735565186E+00   -0.653904321047087598E+13   -0.627896350544151893E+01    1
    0.468394607305526733E+00    0.628842055797576904E+00   -0.653903079403650977E+13   -0.628146350544150600E+01    1
    0.670050323009490967E+00    0.892034113407135010E+00   -0.653898841073702930E+13   -0.628396350544150373E+01    1
    0.445924490690231323E+00    0.592795729637145996E+00   -0.653898106697155566E+13   -0.628646350544151566E+01    1
    0.595519244670867920E-01    0.787175297737121582E-01   -0.653895220804401367E+13   -0.628896350544151872E+01    1
    0.421750366687774658E+00    0.554147779941558838E+00   -0.653892156361116211E+13   -0.629146350544151289E+01    1
    0.560428351163864136E+00    0.722780704498291016E+00   -0.653882531093938867E+13   -0.629396350544151328E+01    1
    0.354748249053955078E+00    0.456906676292419434E+00   -0.653881834527236914E+13   -0.629646350544151456E+01    1
    0.272810965776443481E+00    0.351163566112518311E+00   -0.653881522007456055E+13   -0.629896350544151140E+01    1
    0.347164392471313477E+00    0.446838855743408203E+00   -0.653881483628645703E+13   -0.630146350544151979E+01    1
    0.634119182825088501E+00    0.815773785114288330E+00   -0.653881222363718555E+13   -0.630396350544154327E+01    1
    0.768560528755187988E+00    0.985005915164947510E+00   -0.653879245020373730E+13   -0.630646350544153300E+01    1
    0.701757431030273438E+00    0.893564343452453613E+00   -0.653875821105163184E+13   -0.630896350544153339E+01    1
    0.662521809339523315E+00    0.834308683872222900E+00   -0.653869930820169922E+13   -0.631146350544152401E+01    1
    0.750634074211120605E+00    0.940761148929595947E+00   -0.653867370167748730E+13   -0.631396350544150398E+01    1
    0.683945149183273315E+00    0.852250516414642334E+00   -0.653864263138311133E+13   -0.631646350544151769E+01    1
    0.679106175899505615E+00    0.828865826129913330E+00   -0.653852952346746973E+13   -0.631896350544152607E+01    1
    0.273584783077239990E+00    0.328107416629791260E+00   -0.653843187249284375E+13   -0.632146350544152202E+01    1
    0.810756683349609375E+00    0.970146238803863525E+00   -0.653841922611887793E+13   -0.632396350544152774E+01    1
    0.555712580680847168E+00    0.663969755172729492E+00   -0.653841081868520508E+13   -0.632646350544152636E+01    1
    0.780799448490142822E+00    0.917120575904846191E+00   -0.653831385591427441E+13   -0.632896350544151876E+01    1
    0.425438761711120605E+00    0.497697651386260986E+00   -0.653829060623707520E+13   -0.633146350544152003E+01    1
    0.589765369892120361E+00    0.688409507274627686E+00   -0.653827786078875977E+13   -0.633396350544152309E+01    1
    0.675961464643478394E+00    0.788367927074432373E+00   -0.653827307093930273E+13   -0.633646350544152615E+01    1
    0.420270323753356934E+00    0.486373722553253174E+00   -0.653822817083962402E+13   -0.633896350544152920E+01    1
    0.786805629730224609E+00    0.908085584640502930E+00   -0.653821231860069531E+13   -0.634146350544152781E+01    1
    0.210754662752151489E+00    0.241349637508392334E+00   -0.653816661812391016E+13   -0.634396350544151222E+01    1
    0.288648068904876709E+00    0.328798711299896240E+00   -0.653813529803888477E+13   -0.634646350544149573E+01    1
    0.730911165475845337E+00    0.829487621784210205E+00   -0.653811326752974023E+13   -0.634896350544151034E+01    1
    0.210027694702148438E-01    0.237123370170593262E-01   -0.653808249373627051E+13   -0.635146350544150984E+01    1
    0.766067862510681152E+00    0.857565999031066895E+00   -0.653803151893103320E+13   -0.635396350544149158E+01    1
    0.562368661165237427E+00    0.625386953353881836E+00   -0.653799161569775391E+13   -0.635646350544149996E+01    1
    0.434484422206878662E+00    0.481589019298553467E+00   -0.653797171821819336E+13   -0.635896350544152256E+01    1
    0.231870442628860474E+00    0.255869626998901367E+00   -0.653794468529101855E+13   -0.636146350544152384E+01    1
    0.613545745611190796E+00    0.674849987030029297E+00   -0.653792480678574219E+13   -0.636396350544150557E+01    1
    0.680707544088363647E+00    0.733680903911590576E+00   -0.653779934840640332E+13   -0.636646350544150952E+01    1
    0.802800446748733521E+00    0.862222731113433838E+00   -0.653777724000756934E+13   -0.636896350544151346E+01    1
    0.139748275279998779E+00    0.147904396057128906E+00   -0.653768453593519434E+13   -0.637146350544153250E+01    1
    0.687293440103530884E+00    0.725615799427032471E+00   -0.653766884654031055E+13   -0.637396350544155155E+01    1
    0.637696713209152222E+00    0.672830283641815186E+00   -0.653766483506842285E+13   -0.637646350544152529E+01    1
    0.813615739345550537E+00    0.856120347976684570E+00   -0.653764753927531641E+13   -0.637896350544150614E+01    1
    0.720005303621292114E+00    0.739930391311645508E+00   -0.653749461897793848E+13   -0.638146350544151897E+01    1
    0.970507442951202393E+00    0.983628034591674805E+00   -0.653740315319432617E+13   -0.638396350544152380E+01    1
    0.821323692798614502E+00    0.829009950160980225E+00   -0.653737577712031055E+13   -0.638646350544151620E+01    1
    0.730824619531631470E+00    0.735186934471130371E+00   -0.653735331023002344E+13   -0.638896350544153080E+01    1
    0.823317199945449829E+00    0.822679162025451660E+00   -0.653730815325177930E+13   -0.639146350544153830E+01    1
    0.946972221136093140E+00    0.944837272167205811E+00   -0.653729816479325000E+13   -0.639396350544151737E+01    1
    0.264877885580062866E+00    0.263247251510620117E+00   -0.653727168179766016E+13   -0.639646350544152220E+01    1
    0.907820552587509155E+00    0.900974512100219727E+00   -0.653726223084278125E+13   -0.639896350544151460E+01    1
    0.993822365999221802E+00    0.979251980781555176E+00   -0.653721322809215234E+13   -0.640146350544150433E+01    1
    0.719233006238937378E+00    0.704031646251678467E+00   -0.653716804740473535E+13   -0.640396350544151272E+01    1
    0.759148210287094116E+00    0.733097195625305176E+00   -0.653707419921248047E+13   -0.640646350544151311E+01    1
    0.287389934062957764E+00    0.277407526969909668E+00   -0.653707117671095020E+13   -0.640896350544153304E+01    1
    0.920120179653167725E-01    0.880032181739807129E-01   -0.653700677789065820E+13   -0.641146350544155297E+01    1
    0.958287388086318970E+00    0.908704042434692383E+00   -0.653694612303086914E+13   -0.641396350544154892E+01    1
    0.825662791728973389E+00    0.781672060489654541E+00   -0.653693459495482324E+13   -0.641646350544152533E+01    1
    0.311366111040115356E+00    0.294054985046386719E+00   -0.653691714543765820E+13   -0.641896350544152039E+01    1
    0.377865940332412720E+00    0.355779826641082764E+00   -0.653689555655484277E+13   -0.642146350544151190E+01    1
    0.606741964817047119E+00    0.570210576057434082E+00   -0.653688217351649219E+13   -0.642396350544151495E+01    1
    0.587654292583465576E+00    0.551979124546051025E+00   -0.653687837162773242E+13   -0.642646350544152956E+01    1
    0.328426033258438110E+00    0.306424498558044434E+00   -0.653683011848623438E+13   -0.642896350544153616E+01    1
    0.526189506053924561E+00    0.490344405174255371E+00   -0.653682136194644727E+13   -0.643146350544153833E+01    1
    0.906397104263305664E+00    0.844478726387023926E+00   -0.653681988441823633E+13   -0.643396350544153695E+01    1
    0.107632121443748474E+01    0.997090280055999756E+00   -0.653677855522199414E+13   -0.643646350544153023E+01    1
    0.779255121946334839E+00    0.712550401687622070E+00   -0.653668330870438086E+13   -0.643896350544152440E+01    1
    0.409769117832183838E+00    0.373434841632843018E+00   -0.653665851801316992E+13   -0.644146350544153545E+01    1
    0.300945907831192017E+00    0.272934913635253906E+00   -0.653662263672077539E+13   -0.644396350544153229E+01    1
    0.110721158981323242E+01    0.996425271034240723E+00   -0.653656506009939844E+13   -0.644646350544153979E+01    1
    0.705528974533081055E+00    0.633189558982849121E+00   -0.653654445022407422E+13   -0.644896350544154906E+01    1
    0.750510513782501221E+00    0.672214269638061523E+00   -0.653652944818039062E+13   -0.645146350544151925E+01    1
    0.877179175615310669E+00    0.778218984603881836E+00   -0.653645752102066016E+13   -0.645396350544149033E+01    1
    0.104896554350852966E+01    0.929269731044769287E+00   -0.653644645718063281E+13   -0.645646350544149072E+01    1
    0.813482612371444702E+00    0.717736899852752686E+00   -0.653641554471699805E+13   -0.645896350544150355E+01    1
    0.997671067714691162E+00    0.863379895687103271E+00   -0.653626652857936230E+13   -0.646146350544151460E+01    1
    0.867932885885238647E+00    0.746792137622833252E+00   -0.653622161511505176E+13   -0.646396350544151854E+01    1
    0.103052249550819397E+01    0.884731709957122803E+00   -0.653620431565736719E+13   -0.646646350544152693E+01    1
    0.747549980878829956E+00    0.633734762668609619E+00   -0.653610465059122070E+13   -0.646896350544151133E+01    1
    0.113914659619331360E+01    0.963481307029724121E+00   -0.653608628387310742E+13   -0.647146350544151172E+01    1
    0.649506837129592896E+00    0.546601533889770508E+00   -0.653604630578349023E+13   -0.647396350544154586E+01    1
    0.103660923242568970E+01    0.862889230251312256E+00   -0.653595841455430469E+13   -0.647646350544154359E+01    1
    0.586816549301147461E+00    0.487410068511962891E+00   -0.653594075057113086E+13   -0.647896350544153865E+01    1
    0.540905267000198364E+00    0.446645677089691162E+00   -0.653589303253513965E+13   -0.648146350544153194E+01    1
    0.978975176811218262E+00    0.807081520557403564E+00   -0.653587995694365625E+13   -0.648396350544150657E+01    1
    0.121447661519050598E+01    0.996671736240386963E+00   -0.653584260347199121E+13   -0.648646350544150696E+01    1
    0.569456398487091064E+00    0.466655373573303223E+00   -0.653583075206896094E+13   -0.648896350544150824E+01    1
    0.748701274394989014E+00    0.611804604530334473E+00   -0.653580742947425000E+13   -0.649146350544149886E+01    1
    0.524668157100677490E+00    0.426668703556060791E+00   -0.653576754664498926E+13   -0.649396350544152856E+01    1
    0.798647135496139526E+00    0.648979246616363525E+00   -0.653576125207221094E+13   -0.649646350544153872E+01    1
    0.100233766436576843E+01    0.813872933387756348E+00   -0.653575489347047852E+13   -0.649896350544152046E+01    1
    0.114611166715621948E+01    0.926142692565917969E+00   -0.653571488109724023E+13   -0.650146350544152618E+01    1
    0.494182616472244263E+00    0.395929038524627686E+00   -0.653564321840578320E+13   -0.650396350544153723E+01    1
    0.906992197036743164E+00    0.726424872875213623E+00   -0.653564045728430469E+13   -0.650646350544155183E+01    1
    0.809341907501220703E+00    0.646403789520263672E+00   -0.653561691156200781E+13   -0.650896350544155666E+01    1
    0.119030919671058655E+01    0.950380802154541016E+00   -0.653561431134901367E+13   -0.651146350544154462E+01    1
    0.961198300123214722E+00    0.766752898693084717E+00   -0.653560663342191992E+13   -0.651396350544152725E+01    1
    0.782215297222137451E+00    0.620114982128143311E+00   -0.653555408994689355E+13   -0.651646350544151254E+01    1
    0.823713093996047974E+00    0.652066648006439209E+00   -0.653554176882303906E+13   -0.651896350544152003E+01    1
    0.345985829830169678E+00    0.272877991199493408E+00   -0.653551027742288672E+13   -0.652146350544151776E+01    1
    0.103550210595130920E+01    0.815965950489044189E+00   -0.653550262841018359E+13   -0.652396350544151549E+01    1
    0.242231637239456177E+00    0.190360784530639648E+00   -0.653547950246631055E+13   -0.652646350544154163E+01    1
    0.124465307593345642E+01    0.973247170448303223E+00   -0.653543657229327148E+13   -0.652896350544154469E+01    1
    0.100389263033866882E+01    0.784122526645660400E+00   -0.653542709139147852E+13   -0.653146350544152288E+01    1
    0.118048632144927979E+01    0.920103251934051514E+00   -0.653540879965286523E+13   -0.653396350544150284E+01    1
    0.901359558105468750E+00    0.702112019062042236E+00   -0.653540348460162891E+13   -0.653646350544152011E+01    1
    0.116276308894157410E+01    0.903372228145599365E+00   -0.653538091986724023E+13   -0.653896350544151694E+01    1
    0.685834497213363647E+00    0.532735526561737061E+00   -0.653537926101252832E+13   -0.654146350544151645E+01    1
    0.105103799700737000E+01    0.813897550106048584E+00   -0.653535246857619531E+13   -0.654396350544152305E+01    1
    0.183824300765991211E+00    0.142168402671813965E+00   -0.653534143272374023E+13   -0.654646350544150213E+01    1
    0.240018635988235474E+00    0.185098826885223389E+00   -0.653531652387164844E+13   -0.654896350544151318E+01    1
    0.103149309754371643E+01    0.793338000774383545E+00   -0.653529304859658691E+13   -0.655146350544153577E+01    1
    0.127554908394813538E+01    0.977062702178955078E+00   -0.653525738325115430E+13   -0.655396350544152639E+01    1
    0.684932649135589600E+00    0.521259784698486328E+00   -0.653520017440469824E+13   -0.655646350544151346E+01    1
    0.104888516664505005E+01    0.791008949279785156E+00   -0.653511932401200781E+13   -0.655896350544154050E+01    1
    0.119795054197311401E+01    0.902784764766693115E+00   -0.653511299094175781E+13   -0.656146350544153023E+01    1
    0.131698563694953918E+01    0.990319788455963135E+00   -0.653509341761942871E+13   -0.656396350544149687E+01    1
    0.947781443595886230E+00    0.712421000003814697E+00   -0.653508999824369141E+13   -0.656646350544152924E+01    1
    0.979718863964080811E-01    0.736200809478759766E-01   -0.653508724190776367E+13   -0.656896350544153496E+01    1
    0.907412767410278320E+00    0.681593835353851318E+00   -0.653508365216108789E+13   -0.657146350544153623E+01    1
    0.508574545383453369E+00    0.379599690437316895E+00   -0.653502675302392090E+13   -0.657396350544153485E+01    1
    0.463802665472030640E+00    0.345061182975769043E+00   -0.653499746854303418E+13   -0.657646350544153258E+01    1
    0.458950191736221313E+00    0.341084897518157959E+00   -0.653498775938189062E+13   -0.657896350544154984E+01    1
    0.681609392166137695E+00    0.501670002937316895E+00   -0.653489946530091602E+13   -0.658146350544153069E+01    1
    0.111146262288093567E+01    0.816657364368438721E+00   -0.653488392492910938E+13   -0.658396350544152664E+01    1
    0.132977449893951416E+01    0.976190745830535889E+00   -0.653487573198813086E+13   -0.658646350544151371E+01    1
    0.868621051311492920E+00    0.634661495685577393E+00   -0.653483246872567285E+13   -0.658896350544149989E+01    1
    0.105133384466171265E+01    0.763103246688842773E+00   -0.653477142257847070E+13   -0.659146350544150383E+01    1
    0.718445688486099243E+00    0.519838690757751465E+00   -0.653474217379634961E+13   -0.659396350544150245E+01    1
    0.377954721450805664E+00    0.272225618362426758E+00   -0.653469955958501953E+13   -0.659646350544153037E+01    1
    0.138107264041900635E+01    0.991516888141632080E+00   -0.653466927224958203E+13   -0.659896350544154586E+01    1
    0.127355226874351501E+01    0.911482453346252441E+00   -0.653464004660555957E+13   -0.660146350544153382E+01    1
    0.115629851818084717E+01    0.825860559940338135E+00   -0.653462065520646875E+13   -0.660396350544152799E+01    1
    0.132945531606674194E+01    0.946666240692138672E+00   -0.653459211462841504E+13   -0.660646350544152128E+01    1
    0.768239557743072510E+00    0.544239640235900879E+00   -0.653454347381020508E+13   -0.660896350544152167E+01    1
    0.100315207242965698E+01    0.710020244121551514E+00   -0.653453494996640039E+13   -0.661146350544150341E+01    1
    0.138849458098411560E+01    0.975618839263916016E+00   -0.653446534609885352E+13   -0.661396350544151090E+01    1
    0.133913389290283558E+01    0.939118964061152917E+00   -0.653444681877958984E+13   -0.661646350544152284E+01    1
    0.124541956186294556E+01    0.870896399021148682E+00   -0.653441925474234766E+13   -0.661896350544151524E+01    1
    0.796273544624898966E+00    0.554810595201867374E+00   -0.653438444142024121E+13   -0.662146350544153428E+01    1
    0.663486957550048828E+00    0.460066199302673340E+00   -0.653433775217127734E+13   -0.662396350544155332E+01    1
    0.141743954240229808E+01    0.981761380785815430E+00   -0.653432687448168066E+13   -0.662646350544154661E+01    1
    0.937346220016479492E-01    0.647961497306823730E-01   -0.653430779142495410E+13   -0.662896350544150970E+01    1
    0.599707961082458496E-01    0.414100289344787598E-01   -0.653429694948383887E+13   -0.663146350544149499E+01    1
    0.533985793590545654E+00    0.368170976638793945E+00   -0.653428244611936816E+13   -0.663396350544150870E+01    1
    0.111753603816032410E+01    0.769140303134918213E+00   -0.653426499635124512E+13   -0.663646350544150021E+01    1
    0.573267728090286255E+00    0.391936302185058594E+00   -0.653419980896773828E+13   -0.663896350544151659E+01    1
    0.108154088258743286E+01    0.739095449447631836E+00   -0.653419526620111328E+13   -0.664146350544151787E+01    1
    0.596362709999084473E+00    0.406008422374725342E+00   -0.653415817148150000E+13   -0.664396350544149605E+01    1
    0.128011178970336914E+01    0.871016144752502441E+00   -0.653415256559598242E+13   -0.664646350544150177E+01    1
    0.106159856915473938E+01    0.721568882465362549E+00   -0.653414206636047852E+13   -0.664896350544150394E+01    1
